File,Outputs,Mean [ms],StdDev [ms],RelStdDev [%],Best [ms],Median [ms],Worst [ms], ResultsConsistent, Results,
DaV/viper/dafny_book_examples/Chapter_6/examples-6.2.vpr,0,252,5,1,245,256,256,true,success,QPs=0;SCcomps=0;methods=11;postBranches=25;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/examples-6.3.vpr,0,320,13,4,305,318,338,true,success,QPs=0;SCcomps=0;methods=16;postBranches=34;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/examples-6.4.vpr,0,365,10,2,351,371,374,true,success,QPs=0;SCcomps=0;methods=20;postBranches=41;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/examples-6.5.vpr,0,467,13,2,449,472,480,true,success,QPs=0;SCcomps=0;methods=25;postBranches=56;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/examples-6.6.vpr,0,537,15,2,525,527,559,true,success,QPs=0;SCcomps=0;methods=32;postBranches=70;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/examples-6.7.vpr,0,663,10,1,649,669,672,true,success,QPs=0;SCcomps=0;methods=36;postBranches=76;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/examples-6.8.vpr,0,106,0,0,106,107,107,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.1.vpr,0,196,2,1,193,197,198,true,success,QPs=0;SCcomps=0;methods=5;postBranches=12;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.2.vpr,0,342,20,5,324,331,371,true,success,QPs=0;SCcomps=0;methods=14;postBranches=29;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.3.vpr,0,360,15,4,339,369,374,true,success,QPs=0;SCcomps=0;methods=20;postBranches=46;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.4.vpr,0,105,0,0,104,105,106,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.5.vpr,0,105,0,0,105,105,105,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.6.vpr,0,664,14,2,644,670,679,true,success,QPs=0;SCcomps=0;methods=36;postBranches=78;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.7.vpr,0,679,25,3,657,665,715,true,success,QPs=0;SCcomps=0;methods=38;postBranches=80;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/exercises-6.8.vpr,0,105,1,0,104,105,107,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_6/well-founded_order_List.vpr,0,195,2,1,192,197,197,true,success,QPs=0;SCcomps=0;methods=5;postBranches=12;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/examples-7.0.vpr,0,196,2,1,194,196,200,true,success,QPs=0;SCcomps=0;methods=3;postBranches=8;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/examples-7.1.vpr,0,257,1,0,255,258,259,true,success,QPs=0;SCcomps=0;methods=6;postBranches=18;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/examples-7.2.vpr,0,313,2,0,311,313,316,true,success,QPs=0;SCcomps=0;methods=12;postBranches=30;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/examples-7.3.vpr,0,344,6,1,337,343,353,true,success,QPs=0;SCcomps=0;methods=14;postBranches=34;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/examples-7.4.vpr,0,478,6,1,470,481,484,true,success,QPs=0;SCcomps=0;methods=21;postBranches=47;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/exercises-7.0.vpr,0,207,4,1,201,209,211,true,success,QPs=0;SCcomps=0;methods=4;postBranches=12;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/exercises-7.1.vpr,0,362,17,4,338,370,380,true,success,QPs=0;SCcomps=0;methods=10;postBranches=32;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/exercises-7.2.vpr,0,348,19,5,327,343,374,true,success,QPs=0;SCcomps=0;methods=16;postBranches=38;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/exercises-7.3.vpr,0,104,0,0,104,104,105,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/exercises-7.4.vpr,0,104,1,0,103,105,106,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_7/well-founded_order_Unary.vpr,0,192,2,1,189,192,196,true,success,QPs=0;SCcomps=0;methods=3;postBranches=8;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_8/examples-8.0.vpr,0,423,13,3,405,428,436,true,success,QPs=0;SCcomps=0;methods=24;postBranches=54;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_8/examples-8.1.vpr,0,606,31,5,584,584,651,true,success,QPs=0;SCcomps=0;methods=31;postBranches=72;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_8/examples-8.2.vpr,0,1005,19,1,980,1010,1026,true,success,QPs=0;SCcomps=0;methods=41;postBranches=102;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_8/exercises-8.0.vpr,0,518,7,1,508,522,524,true,success,QPs=0;SCcomps=0;methods=25;postBranches=62;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_8/exercises-8.1.vpr,0,105,0,0,105,106,106,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
DaV/viper/dafny_book_examples/Chapter_8/exercises-8.2.vpr,0,1567,26,1,1537,1565,1601,true,success,QPs=0;SCcomps=0;methods=51;postBranches=122;proverWarnings=0
DaV/viper/dafny_book_examples/definitions.vpr,0,114,0,0,114,114,115,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/binary_search_tree.gobra.vpr,0,2796,11,0,2788,2789,2812,true,success,QPs=0;SCcomps=0;methods=22;postBranches=72;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/binary_tree.gobra.vpr,0,631,54,8,586,600,709,true,success,QPs=0;SCcomps=0;methods=10;postBranches=57;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/dutchflag.gobra.vpr,0,560,47,8,500,566,615,true,success,QPs=3;SCcomps=0;methods=8;postBranches=6;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/list_of_interfaces.gobra.vpr,0,296,8,2,285,299,305,true,success,QPs=0;SCcomps=0;methods=11;postBranches=21;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/pair_insertion_sort.gobra.vpr,0,21906,3600,16,18660,20132,26926,true,success,QPs=18;SCcomps=0;methods=11;postBranches=10;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/parallel_search_replace.gobra.vpr,1,9285,2138,23,6270,10589,10997,true,1280.15-fold.failed:insufficient.permission,QPs=23;SCcomps=44;methods=26;postBranches=10;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/parallel_sum.gobra.vpr,0,15251,596,3,14751,14914,16090,true,success,QPs=35;SCcomps=0;methods=28;postBranches=14;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/relaxed_prefix.gobra.vpr,0,3410,326,9,3075,3302,3853,true,success,QPs=7;SCcomps=0;methods=8;postBranches=9;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/visitor_pattern.gobra.vpr,0,748,24,3,726,737,783,true,success,QPs=3;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/evaluation/zune.gobra.vpr,0,204,5,2,196,207,209,true,success,QPs=0;SCcomps=0;methods=9;postBranches=7;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/tour/Tree.gobra.vpr,0,698,77,11,590,733,771,true,success,QPs=0;SCcomps=0;methods=10;postBranches=57;proverWarnings=0
Go/gobra/gobra_test_suite/regressions/examples/parallel_search_replace_shared.gobra.vpr,0,12881,4282,33,8599,17164,17164,false,success,QPs=23;SCcomps=42;methods=25;postBranches=9;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_DecodeAddrHdr.vpr,0,4173,26,0,4147,4165,4209,true,success,QPs=30;SCcomps=0;methods=2;postBranches=2;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_DecodeFromBytes.vpr,1,5835,109,1,5682,5892,5932,true,4422.13-not.wellformed:permission.not.positive,QPs=34;SCcomps=0;methods=16;postBranches=13;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_SerializeAddrHdr.vpr,0,12495,621,4,11776,12417,13293,true,success,QPs=43;SCcomps=0;methods=6;postBranches=2;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_SerializeTo.vpr,1,22562,181,0,22354,22536,22796,true,3229.13-application.precondition:insufficient.permission,QPs=45;SCcomps=142;methods=14;postBranches=14;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_pseudoHeaderChecksum.vpr,0,3374,9,0,3362,3376,3386,true,success,QPs=10;SCcomps=0;methods=5;postBranches=3;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_NewMetrics_80c2a36d_F.vpr,0,4145,4,0,4139,4147,4149,true,success,QPs=19;SCcomps=0;methods=3;postBranches=1;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_SerializeTo_fc206c7b_SY$17800ab4_fc206c7b_.vpr,0,3178,19,0,3151,3188,3197,true,success,QPs=24;SCcomps=0;methods=12;postBranches=0;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_getInterfaceState_80c2a36d_PMDataPlane.vpr,0,318528,3939,1,315162,316367,324055,true,success,QPs=1025;SCcomps=0;methods=2;postBranches=4096;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_handleEgressRouterAlert_80c2a36d_PMscionPacketProcessor.vpr,0,14825,42,0,14785,14806,14884,true,success,QPs=52;SCcomps=0;methods=10;postBranches=27;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_handleSCMPTraceRouteRequest_80c2a36d_PMscionPacketProcessor.vpr,0,4397,43,0,4336,4425,4431,true,success,QPs=30;SCcomps=0;methods=14;postBranches=7;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_ingressInterface_80c2a36d_PMscionPacketProcessor.vpr,0,2014,36,1,1979,2001,2064,true,success,QPs=8;SCcomps=0;methods=5;postBranches=4;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_initMetrics_80c2a36d_PMDataPlane.vpr,0,2818,18,0,2795,2819,2840,true,success,QPs=23;SCcomps=0;methods=5;postBranches=16;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_newPacketProcessor_80c2a36d_F.vpr,0,6858,199,2,6619,6848,7108,true,success,QPs=4;SCcomps=0;methods=5;postBranches=1;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_processEgress_80c2a36d_PMscionPacketProcessor.vpr,0,7864,75,0,7765,7882,7947,true,success,QPs=37;SCcomps=0;methods=9;postBranches=10;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_processInterBFD_80c2a36d_PMscionPacketProcessor.vpr,0,98391,1586,1,97158,97385,100632,true,success,QPs=1025;SCcomps=0;methods=7;postBranches=5120;proverWarnings=0
GoC/gobra/scion_gobra_assume_injectivity/scion_select_resolveLocalDst_80c2a36d_PMDataPlane.vpr,0,1359,39,2,1328,1334,1415,true,success,QPs=0;SCcomps=21;methods=11;postBranches=5;proverWarnings=0
GoC/gobra/wireguard/initiator_main.go.vpr,0,34642,261,0,34294,34706,34926,true,success,QPs=48;SCcomps=0;methods=89;postBranches=76;proverWarnings=0
GoC/gobra/wireguard/responder_main.go.vpr,0,30594,200,0,30450,30454,30878,true,success,QPs=42;SCcomps=0;methods=85;postBranches=69;proverWarnings=0
PP/mpp/sif_heap/banerjee.vpr,1,486,31,6,454,477,529,true,333.3-call.precondition:assertion.false,QPs=0;SCcomps=100;methods=8;postBranches=20;proverWarnings=0
PP/mpp/sif_heap/darvas.vpr,1,260,9,3,253,255,273,true,60.11-postcondition.violated:assertion.false,QPs=0;SCcomps=112;methods=2;postBranches=16;proverWarnings=0
PP/mpp/sif_heap/kusters.vpr,1,237,16,6,215,245,253,true,61.11-postcondition.violated:assertion.false,QPs=0;SCcomps=56;methods=3;postBranches=13;proverWarnings=0
PP/mpp/sif_heap/naumann.vpr,0,361,23,6,333,361,391,true,success,QPs=7;SCcomps=0;methods=1;postBranches=4;proverWarnings=0
PP/mpp/sif_heap/product.vpr,3,1486,249,16,1302,1318,1839,true,117.5-call.precondition:assertion.false;117.5-call.precondition:assertion.false;205.15-invariant.not.preserved:assertion.false,QPs=55;SCcomps=176;methods=2;postBranches=11;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_ArrayInt_false.vpr,1,6463,520,8,6068,6123,7199,true,16.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=27;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_ArrayInt_true.vpr,0,6941,31,0,6900,6947,6977,true,success,QPs=0;SCcomps=0;methods=1;postBranches=87;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_CatBPos.vpr,1,25277,129,0,25113,25291,25429,true,30.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=2;postBranches=962;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Chromosome_false.vpr,1,1909,84,4,1801,1919,2007,true,16.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=81;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Chromosome_true.vpr,0,3119,385,12,2842,2852,3664,true,success,QPs=0;SCcomps=0;methods=2;postBranches=38;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_CollItem_false.vpr,1,7297,1331,18,6219,6501,9173,true,21.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=346;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_CollItem_true.vpr,0,6302,212,3,6080,6239,6588,true,success,QPs=0;SCcomps=0;methods=1;postBranches=312;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Contact_false.vpr,1,58921,110,0,58830,58857,59077,true,18.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=2;postBranches=777;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Container_false_v1.vpr,1,1265,65,5,1210,1229,1357,true,24.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=57;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Container_false_v2.vpr,1,1312,87,6,1243,1259,1436,true,24.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=61;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Container_true.vpr,0,1295,235,18,966,1416,1503,true,success,QPs=0;SCcomps=0;methods=2;postBranches=58;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_DataPoint_false.vpr,1,20564,161,0,20348,20610,20735,true,18.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=2;postBranches=558;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_FileItem_false.vpr,1,1429,328,22,1196,1198,1894,true,18.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=3;postBranches=49;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_FileItem_true.vpr,0,3114,59,1,3041,3115,3186,true,success,QPs=0;SCcomps=0;methods=2;postBranches=109;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_IsoSprite_v1_false.vpr,1,1256,20,1,1239,1245,1286,true,27.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=64;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_IsoSprite_v2_false.vpr,0,51804,14,0,51790,51799,51825,true,success,QPs=0;SCcomps=0;methods=1;postBranches=864;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Match_false.vpr,1,2071,116,5,1986,1992,2237,true,18.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=86;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Match_true.vpr,0,2377,26,1,2340,2391,2400,true,success,QPs=0;SCcomps=0;methods=1;postBranches=128;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_NameComparator_false.vpr,0,5263,562,10,4856,4874,6059,true,success,QPs=0;SCcomps=0;methods=2;postBranches=24;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_NameComparator_true.vpr,0,8061,240,2,7877,7906,8400,true,success,QPs=0;SCcomps=0;methods=2;postBranches=24;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Node_false.vpr,1,2445,101,4,2312,2465,2558,true,18.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=84;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Node_true.vpr,0,2383,46,1,2326,2384,2441,true,success,QPs=0;SCcomps=0;methods=1;postBranches=84;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_NzbFile_false.vpr,0,29325,57,0,29281,29289,29407,true,success,QPs=0;SCcomps=0;methods=3;postBranches=450;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_NzbFile_true.vpr,0,29283,673,2,28628,29013,30209,true,success,QPs=0;SCcomps=0;methods=3;postBranches=122;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_PokerHand_false.vpr,1,145397,738,0,144874,144876,146442,true,21.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=185;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_PokerHand_true.vpr,0,142161,1488,1,141010,141211,144264,true,success,QPs=0;SCcomps=0;methods=1;postBranches=206;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Solution_false.vpr,1,1447,189,13,1289,1338,1714,true,23.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=70;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Solution_true.vpr,0,1849,364,19,1466,1744,2339,true,success,QPs=0;SCcomps=0;methods=1;postBranches=70;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_TextPosition_false.vpr,1,6902,122,1,6757,6893,7057,true,29.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=296;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_TextPosition_true.vpr,0,8074,279,3,7712,8120,8391,true,success,QPs=0;SCcomps=0;methods=1;postBranches=240;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Time_false.vpr,0,1879,307,16,1446,2067,2125,true,success,QPs=0;SCcomps=0;methods=2;postBranches=56;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Time_true.vpr,0,1105,17,1,1091,1095,1130,true,success,QPs=0;SCcomps=0;methods=2;postBranches=25;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Word_false.vpr,0,31581,436,1,31036,31603,32105,true,success,QPs=0;SCcomps=0;methods=2;postBranches=152;proverWarnings=0
PP/mpp/toplas_p3_no_heap/pldi16_so_Word_true.vpr,0,8391,649,7,7873,7994,9308,true,success,QPs=0;SCcomps=0;methods=1;postBranches=52;proverWarnings=0
Py/nagini/normal/igloo/initiator.vpr,1,604777,0,0,604777,604777,604777,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=66;postBranches=5;proverWarnings=0
Py/nagini/normal/igloo/responder.vpr,0,26664,849,3,25828,26336,27830,true,success,QPs=10;SCcomps=0;methods=66;postBranches=34;proverWarnings=0
Py/nagini/normal/scion/handle_extensions.vpr,0,137439,356,0,137054,137352,137913,true,success,QPs=48;SCcomps=84;methods=22;postBranches=236;proverWarnings=0
Py/nagini/normal/scion/link_type.vpr,2,20862,192,0,20595,20951,21042,true,1060.16-invariant.not.preserved:assertion.false;1066.20-application.precondition:assertion.false,QPs=12;SCcomps=630;methods=11;postBranches=6;proverWarnings=0
Py/nagini/normal/scion/send.vpr,0,407768,1401,0,405787,408729,408790,true,success,QPs=160;SCcomps=252;methods=24;postBranches=2;proverWarnings=0
Py/nagini/normal/scion/validate_segment_switch.vpr,0,28753,404,1,28182,29034,29044,true,success,QPs=23;SCcomps=105;methods=14;postBranches=6;proverWarnings=0
Py/nagini/normal/scion/verify_hof.vpr,0,42361,1555,3,40284,42775,44025,true,success,QPs=27;SCcomps=0;methods=8;postBranches=2;proverWarnings=4
